token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
975309,875SFL34,875SFL34,,-1.000000,1,,BSE,1.000000
975312,777IREDA27,777IREDA27,,-1.000000,1,,BSE,1.000000
975319,838AFL34,838AFL34,,-1.000000,1,,BSE,1.000000
730250,SCSI16925,SCSI16925,,-1.000000,1,,BSE,1.000000
730258,NFL170925,NFL170925,,-1.000000,1,,BSE,1.000000
730273,SBI19925,SBI19925,,-1.000000,1,,BSE,1.000000
730292,SCL23925,SCL23925,,-1.000000,1,,BSE,1.000000
975325,771REC27,771REC27,,-1.000000,1,,BSE,1.000000
975353,879PCBL29,879PCBL29,,-1.000000,1,,BSE,1.000000
975361,1175AIHF27,1175AIHF27,,-1.000000,1,,BSE,1.000000
975322,82BFL26,82BFL26,,-1.000000,1,,BSE,1.000000
730294,KECIL23925,KECIL23925,,-1.000000,1,,BSE,1.000000
730309,PFL24925,PFL24925,,-1.000000,1,,BSE,1.000000
730329,HSCL26925,HSCL26925,,-1.000000,1,,BSE,1.000000
730334,JSL290925,JSL290925,,-1.000000,1,,BSE,1.000000
975374,782BFL34,782BFL34,,-1.000000,1,,BSE,1.000000
975390,961360OPL27,961360OPL27,,-1.000000,1,,BSE,1.000000
975400,788IGT2029,788IGT2029,,-1.000000,1,,BSE,1.000000
975401,82378HDB27,82378HDB27,,-1.000000,1,,BSE,1.000000
730335,NFL290925,NFL290925,,-1.000000,1,,BSE,1.000000
730339,IGHHP30925,IGHHP30925,,-1.000000,1,,BSE,1.000000
730341,AIL30925,AIL30925,,-1.000000,1,,BSE,1.000000
730342,JKCL30925,JKCL30925,,-1.000000,1,,BSE,1.000000
975412,1325AFIP27,1325AFIP27,,-1.000000,1,,BSE,1.000000
975432,841MRHFL29,841MRHFL29,,-1.000000,1,,BSE,1.000000
975445,995ICFL26B,995ICFL26B,,-1.000000,1,,BSE,1.000000
975459,98024PLD28,98024PLD28,,-1.000000,100000,,BSE,1.000000
590137,SETFNIFBK,SETFNIFBK,,-1.000000,1,,BSE,1.000000
590143,LTGILTBEES,LTGILTBEES,,-1.000000,1,,BSE,1.000000
728325,SCCL291124,SCCL291124,,-1.000000,1,,BSE,1.000000
728328,JBCI291124,JBCI291124,,-1.000000,1,,BSE,1.000000
730353,MAFS031025,MAFS031025,,-1.000000,1,,BSE,1.000000
730354,TSL61025,TSL61025,,-1.000000,1,,BSE,1.000000
730364,TPC081025,TPC081025,,-1.000000,1,,BSE,1.000000
730365,MMFL81025,MMFL81025,,-1.000000,1,,BSE,1.000000
728381,IFPL061224,IFPL061224,,-1.000000,1,,BSE,1.000000
728454,IHPL161224,IHPL161224,,-1.000000,1,,BSE,1.000000
728586,IFPL100125,IFPL100125,,-1.000000,1,,BSE,1.000000
728607,JBCI17125B,JBCI17125B,,-1.000000,1,,BSE,1.000000
730367,IHFC91025,IHFC91025,,-1.000000,1,,BSE,1.000000
730368,AEL081025,AEL081025,,-1.000000,1,,BSE,1.000000
730378,EIDP101025,EIDP101025,,-1.000000,1,,BSE,1.000000
730399,BFL151025B,BFL151025B,,-1.000000,1,,BSE,1.000000
728705,ISL40225,ISL40225,,-1.000000,1,,BSE,1.000000
728801,IFPL180225,IFPL180225,,-1.000000,1,,BSE,1.000000
728866,SCCL27225,SCCL27225,,-1.000000,1,,BSE,1.000000
729011,OFSL130325,OFSL130325,,-1.000000,1,,BSE,1.000000
730419,NFL171025,NFL171025,,-1.000000,1,,BSE,1.000000
730439,VCL241025,VCL241025,,-1.000000,1,,BSE,1.000000
730441,JBCP281025,JBCP281025,,-1.000000,1,,BSE,1.000000
730443,BFSL271025,BFSL271025,,-1.000000,1,,BSE,1.000000
729057,ISEC200325,ISEC200325,,-1.000000,1,,BSE,1.000000
729085,NCSL25325,NCSL25325,,-1.000000,1,,BSE,1.000000
729089,NWFL25325,NWFL25325,,-1.000000,1,,BSE,1.000000
729146,SCSL28325,SCSL28325,,-1.000000,1,,BSE,1.000000
730457,NWML291025,NWML291025,,-1.000000,1,,BSE,1.000000
730478,MFL311025,MFL311025,,-1.000000,1,,BSE,1.000000
730480,TPCL031125,TPCL031125,,-1.000000,1,,BSE,1.000000
730486,OWL031125,OWL031125,,-1.000000,1,,BSE,1.000000
729251,SCCL240425,SCCL240425,,-1.000000,1,,BSE,1.000000
729273,MFL250425,MFL250425,,-1.000000,1,,BSE,1.000000
729329,KMPL70525,KMPL70525,,-1.000000,1,,BSE,1.000000
729352,BFL8525,BFL8525,,-1.000000,1,,BSE,1.000000
729430,AEL190525,AEL190525,,-1.000000,1,,BSE,1.000000
729475,UCL230525,UCL230525,,-1.000000,1,,BSE,1.000000
729498,NWIL280525,NWIL280525,,-1.000000,1,,BSE,1.000000
729510,KSL280525,KSL280525,,-1.000000,1,,BSE,1.000000
730500,SSL041125,SSL041125,,-1.000000,1,,BSE,1.000000
730502,AFL041125,AFL041125,,-1.000000,1,,BSE,1.000000
800160,83GS2040,83GS2040,,-1.000000,1,,BSE,5.000000
800272,668GS2031,668GS2031,,-1.000000,1,,BSE,1.000000
729514,SCSI29525,SCSI29525,,-1.000000,1,,BSE,1.000000
729529,KSL300525,KSL300525,,-1.000000,1,,BSE,1.000000
729573,IFSL060625,IFSL060625,,-1.000000,1,,BSE,1.000000
729605,CFSL10625,CFSL10625,,-1.000000,1,,BSE,1.000000
729671,NWIL170625,NWIL170625,,-1.000000,1,,BSE,1.000000
729704,ASL20625,ASL20625,,-1.000000,1,,BSE,1.000000
729711,MCSL23625,MCSL23625,,-1.000000,1,,BSE,1.000000
729719,MBPR23625,MBPR23625,,-1.000000,1,,BSE,1.000000
729766,MOFL20725,MOFL20725,,-1.000000,1,,BSE,1.000000
729793,ABHFL7725,ABHFL7725,,-1.000000,1,,BSE,1.000000
729806,IFPL8725,IFPL8725,,-1.000000,1,,BSE,1.000000
729841,NFL15725,NFL15725,,-1.000000,1,,BSE,1.000000
729865,MMFL170725,MMFL170725,,-1.000000,1,,BSE,1.000000
729887,BFL22725,BFL22725,,-1.000000,1,,BSE,1.000000
729903,ONGCP25725,ONGCP25725,,-1.000000,1,,BSE,1.000000
729996,TTL11825,TTL11825,,-1.000000,1,,BSE,1.000000
800287,SGBMAY26,SGBMAY26,,-1.000000,1,,BSE,1.000000
800309,727GS2026,727GS2026,,-1.000000,1,,BSE,5.000000
800314,SGBFEB28IX,SGBFEB28IX,,-1.000000,1,,BSE,1.000000
800327,SGBSEP28VI,SGBSEP28VI,,-1.000000,1,,BSE,1.000000
730007,BHFL11825,BHFL11825,,-1.000000,1,,BSE,1.000000
730009,JBC12825,JBC12825,,-1.000000,1,,BSE,1.000000
730014,IGHHP13825,IGHHP13825,,-1.000000,1,,BSE,1.000000
730018,IFPL13825,IFPL13825,,-1.000000,1,,BSE,1.000000
800334,676GS2061,676GS2061,,-1.000000,1,,BSE,1.000000
800341,SGBJUN29II,SGBJUN29II,,-1.000000,1,,BSE,1.000000
800367,SGBJUL29IV,SGBJUL29IV,,-1.000000,1,,BSE,1.000000
800377,GS17DEC26C,GS17DEC26C,,-1.000000,1,,BSE,1.000000
730037,RRVL14825,RRVL14825,,-1.000000,1,,BSE,1.000000
730050,OPL190825,OPL190825,,-1.000000,1,,BSE,1.000000
730069,IHPL220825,IHPL220825,,-1.000000,1,,BSE,1.000000
730031,HSL140825,HSL140825,,-1.000000,1,,BSE,1.000000
800379,GS220230C,GS220230C,,-1.000000,1,,BSE,1.000000
800380,GS02JAN36C,GS02JAN36C,,-1.000000,1,,BSE,1.000000
800382,GS02JUL40C,GS02JUL40C,,-1.000000,1,,BSE,1.000000
800384,GS22FEB41C,GS22FEB41C,,-1.000000,1,,BSE,1.000000
730070,JBCP220825,JBCP220825,,-1.000000,1,,BSE,1.000000
730077,RRVL22825,RRVL22825,,-1.000000,1,,BSE,1.000000
730091,FFSL25825,FFSL25825,,-1.000000,1,,BSE,1.000000
730092,TPCL260825,TPCL260825,,-1.000000,1,,BSE,1.000000
800398,GS17JUN31C,GS17JUN31C,,-1.000000,1,,BSE,1.000000
800409,GS17DEC27C,GS17DEC27C,,-1.000000,1,,BSE,1.000000
800412,GS15DEC32C,GS15DEC32C,,-1.000000,1,,BSE,1.000000
800423,GS15DEC39C,GS15DEC39C,,-1.000000,1,,BSE,1.000000
730108,OWL260825,OWL260825,,-1.000000,1,,BSE,1.000000
730117,DCBL28825,DCBL28825,,-1.000000,1,,BSE,1.000000
730118,JKCL29825,JKCL29825,,-1.000000,1,,BSE,1.000000
730122,ECL290825,ECL290825,,-1.000000,1,,BSE,1.000000
800431,563GS2026,563GS2026,,-1.000000,1,,BSE,1.000000
800435,699GS2051,699GS2051,,-1.000000,1,,BSE,1.000000
800456,GS15DEC2034,GS15DEC2034,,-1.000000,100,,BSE,1.000000
800496,GS19SEP2026,GS19SEP2026,,-1.000000,1,,BSE,1.000000
730126,TSL010925,TSL010925,,-1.000000,1,,BSE,1.000000
730131,HSL020925,HSL020925,,-1.000000,1,,BSE,1.000000
730144,TPCL30925,TPCL30925,,-1.000000,1,,BSE,1.000000
730150,IGHHP4925,IGHHP4925,,-1.000000,1,,BSE,1.000000
730181,IGHHP10925,IGHHP10925,,-1.000000,1,,BSE,1.000000
730193,SSL100925,SSL100925,,-1.000000,1,,BSE,1.000000
730199,HSL100925A,HSL100925A,,-1.000000,1,,BSE,1.000000
730203,LTMR110925,LTMR110925,,-1.000000,1,,BSE,1.000000
800504,GS19SEP2030,GS19SEP2030,,-1.000000,1,,BSE,1.000000
800515,GS19MAR2036,GS19MAR2036,,-1.000000,1,,BSE,1.000000
800517,GS19SEP2058,GS19SEP2058,,-1.000000,1,,BSE,1.000000
800520,726GS2032,726GS2032,,-1.000000,1,,BSE,5.000000
730218,GFL120925,GFL120925,,-1.000000,1,,BSE,1.000000
730220,OWL110925,OWL110925,,-1.000000,1,,BSE,1.000000
730221,ABHF120925,ABHF120925,,-1.000000,1,,BSE,1.000000
730225,AFL12925,AFL12925,,-1.000000,1,,BSE,1.000000
800543,GS19MAR2048,GS19MAR2048,,-1.000000,1,,BSE,1.000000
800552,GS19SEP2056,GS19SEP2056,,-1.000000,1,,BSE,1.000000
800585,GS12DEC2030,GS12DEC2030,,-1.000000,1,,BSE,1.000000
800587,GS19JUN2031,GS19JUN2031,,-1.000000,1,,BSE,1.000000
730226,AEL12925,AEL12925,,-1.000000,1,,BSE,1.000000
730237,BFSL15925,BFSL15925,,-1.000000,1,,BSE,1.000000
730239,SBICA15925,SBICA15925,,-1.000000,1,,BSE,1.000000
730253,BFSL17925,BFSL17925,,-1.000000,1,,BSE,1.000000
800591,GS19DEC25,GS19DEC25,,-1.000000,1,,BSE,1.000000
800604,733GS2026,733GS2026,,-1.000000,1,,BSE,5.000000
800634,GS15OCT29C,GS15OCT29C,,-1.000000,1,,BSE,1.000000
800639,GS15APR32C,GS15APR32C,,-1.000000,1,,BSE,1.000000
730263,SSL18925,SSL18925,,-1.000000,1,,BSE,1.000000
730280,NWFL22925,NWFL22925,,-1.000000,1,,BSE,1.000000
730296,NFL23925,NFL23925,,-1.000000,1,,BSE,1.000000
730302,ECL230925,ECL230925,,-1.000000,1,,BSE,1.000000
800640,GS15OCT32C,GS15OCT32C,,-1.000000,1,,BSE,1.000000
800641,GS15APR33C,GS15APR33C,,-1.000000,1,,BSE,1.000000
800642,GS15OCT33C,GS15OCT33C,,-1.000000,1,,BSE,1.000000
800655,723GS2039,723GS2039,,-1.000000,1,,BSE,5.000000
800657,GS17JUN35,GS17JUN35,,-1.000000,1,,BSE,1.000000
800662,GS17DEC35,GS17DEC35,,-1.000000,1,,BSE,1.000000
800686,GS22OCT44,GS22OCT44,,-1.000000,1,,BSE,1.000000
800678,GS06NOV37C,GS06NOV37C,,-1.000000,1,,BSE,1.000000
800710,GS22APR48,GS22APR48,,-1.000000,1,,BSE,1.000000
800718,GS12JUN49,GS12JUN49,,-1.000000,1,,BSE,1.000000
800723,GS12DEC49F,GS12DEC49F,,-1.000000,1,,BSE,1.000000
800737,GS06NOV42,GS06NOV42,,-1.000000,1,,BSE,1.000000
800745,GS06MAY51,GS06MAY51,,-1.000000,1,,BSE,1.000000
800764,GS06MAY62,GS06MAY62,,-1.000000,1,,BSE,1.000000
800765,GS06NOV55,GS06NOV55,,-1.000000,1,,BSE,1.000000
800766,GS06MAY56,GS06MAY56,,-1.000000,1,,BSE,1.000000
800767,GS06NOV62,GS06NOV62,,-1.000000,1,,BSE,1.000000
800768,GS06NOV72,GS06NOV72,,-1.000000,1,,BSE,1.000000
800777,GS06MAY72,GS06MAY72,,-1.000000,1,,BSE,1.000000
800787,GS06NOV67,GS06NOV67,,-1.000000,1,,BSE,1.000000
800795,GS09JUL26,GS09JUL26,,-1.000000,1,,BSE,1.000000
800804,GS12DEC36,GS12DEC36,,-1.000000,1,,BSE,1.000000
805083,182T251225,182T251225,,-1.000000,1,,BSE,1.000000
805090,364TB90726,364TB90726,,-1.000000,1,,BSE,1.000000
805124,91TB020126,91TB020126,,-1.000000,1,,BSE,1.000000
805127,91TB080126,91TB080126,,-1.000000,1,,BSE,1.000000
805131,182TB16426,182TB16426,,-1.000000,1,,BSE,1.000000
805134,182TB23426,182TB23426,,-1.000000,1,,BSE,1.000000
810585,816GUJ2028,816GUJ2028,,-1.000000,1,,BSE,5.000000
810592,798GJSDL26,798GJSDL26,,-1.000000,1,,BSE,5.000000
810612,838GJSDL29,838GJSDL29,,-1.000000,1,,BSE,5.000000
810621,817GJ2029,817GJ2029,,-1.000000,1,,BSE,5.000000
810622,814GJSDL29,814GJSDL29,,-1.000000,1,,BSE,5.000000
810654,644GJ29,644GJ29,,-1.000000,1,,BSE,1.000000
810638,671RJ30,671RJ30,,-1.000000,1,,BSE,1.000000
810643,672PN30,672PN30,,-1.000000,1,,BSE,1.000000
730307,ABL24925,ABL24925,,-1.000000,1,,BSE,1.000000
730308,VCL240925,VCL240925,,-1.000000,1,,BSE,1.000000
730313,DFPL240925,DFPL240925,,-1.000000,1,,BSE,1.000000
730314,KMIL26925,KMIL26925,,-1.000000,1,,BSE,1.000000
810669,663GJ29,663GJ29,,-1.000000,1,,BSE,1.000000
810670,67GJ30,67GJ30,,-1.000000,1,,BSE,1.000000
810699,657TN31,657TN31,,-1.000000,1,,BSE,1.000000
810719,684GJ31,684GJ31,,-1.000000,1,,BSE,1.000000
730325,AVSL29925,AVSL29925,,-1.000000,1,,BSE,1.000000
730348,BFSL31025,BFSL31025,,-1.000000,1,,BSE,1.000000
730360,BBTC71025,BBTC71025,,-1.000000,1,,BSE,1.000000
730363,NFL71025,NFL71025,,-1.000000,1,,BSE,1.000000
810731,703TN51,703TN51,,-1.000000,1,,BSE,1.000000
810757,697TN31A,697TN31A,,-1.000000,1,,BSE,1.000000
810759,698TN31A,698TN31A,,-1.000000,1,,BSE,1.000000
810763,70TN31,70TN31,,-1.000000,1,,BSE,1.000000
730374,TPCL101025,TPCL101025,,-1.000000,1,,BSE,1.000000
730384,MMFL131025,MMFL131025,,-1.000000,1,,BSE,1.000000
730387,PDL141025,PDL141025,,-1.000000,1,,BSE,1.000000
730396,BFL151025,BFL151025,,-1.000000,1,,BSE,1.000000
810768,691RJ31A,691RJ31A,,-1.000000,1,,BSE,1.000000
810778,693KA32,693KA32,,-1.000000,1,,BSE,1.000000
810788,634RJ27,634RJ27,,-1.000000,1,,BSE,1.000000
810789,708AP35,708AP35,,-1.000000,1,,BSE,1.000000
730423,BFL171025,BFL171025,,-1.000000,1,,BSE,1.000000
730432,NWI231025,NWI231025,,-1.000000,1,,BSE,1.000000
730433,MASF241025,MASF241025,,-1.000000,1,,BSE,1.000000
730437,NFL241025,NFL241025,,-1.000000,1,,BSE,1.000000
810814,733MP42,733MP42,,-1.000000,1,,BSE,1.000000
810855,794TN32,794TN32,,-1.000000,1,,BSE,1.000000
810888,764MH32,764MH32,,-1.000000,1,,BSE,1.000000
810889,769KL40,769KL40,,-1.000000,1,,BSE,1.000000
730452,TPCL291025,TPCL291025,,-1.000000,1,,BSE,1.000000
730455,MAFS291025,MAFS291025,,-1.000000,1,,BSE,1.000000
730461,GHFL301025,GHFL301025,,-1.000000,1,,BSE,1.000000
730471,FFS301025,FFS301025,,-1.000000,1,,BSE,1.000000
730474,TRIL311025,TRIL311025,,-1.000000,1,,BSE,1.000000
730475,VCL311025,VCL311025,,-1.000000,1,,BSE,1.000000
730496,NWML041125,NWML041125,,-1.000000,1,,BSE,1.000000
751042,STARHF-RE,STARHF-RE,,-1.000000,1,,BSE,1.000000
810893,781GJ32,781GJ32,,-1.000000,1,,BSE,1.000000
810894,781UP34,781UP34,,-1.000000,1,,BSE,1.000000
810912,759KA38,759KA38,,-1.000000,1,,BSE,1.000000
810917,76KA33,76KA33,,-1.000000,1,,BSE,1.000000
810920,762TN43,762TN43,,-1.000000,1,,BSE,1.000000
810923,76GJ35,76GJ35,,-1.000000,1,,BSE,1.000000
810933,772GJ35,772GJ35,,-1.000000,1,,BSE,1.000000
810934,769MH31,769MH31,,-1.000000,1,,BSE,5.000000
751046,MAGNUS-RE,MAGNUS-RE,,-1.000000,1,,BSE,1.000000
800161,883GS2041,883GS2041,,-1.000000,1,,BSE,5.000000
800163,923GS2043,923GS2043,,-1.000000,1,,BSE,1.000000
800281,SGBDEC2513,SGBDEC2513,,-1.000000,1,,BSE,1.000000
800298,769GS2043,769GS2043,,-1.000000,1,,BSE,5.000000
800315,SGBMAR28X,SGBMAR28X,,-1.000000,1,,BSE,1.000000
800322,SGBJUN28,SGBJUN28,,-1.000000,1,,BSE,1.000000
800339,SGBMR29XII,SGBMR29XII,,-1.000000,1,,BSE,1.000000
810955,736KL38,736KL38,,-1.000000,1,,BSE,1.000000
810988,76TN31,76TN31,,-1.000000,1,,BSE,1.000000
810996,737KA37,737KA37,,-1.000000,1,,BSE,1.000000
811000,749TN34,749TN34,,-1.000000,1,,BSE,1.000000
800381,GS02JUL36C,GS02JUL36C,,-1.000000,1,,BSE,1.000000
800387,GS15DEC29C,GS15DEC29C,,-1.000000,1,,BSE,1.000000
800360,GS12JUN27C,GS12JUN27C,,-1.000000,1,,BSE,1.000000
800362,GS12DEC27C,GS12DEC27C,,-1.000000,1,,BSE,1.000000
811003,753AP36,753AP36,,-1.000000,1,,BSE,1.000000
811020,736RJSDL34,736RJSDL34,,-1.000000,1,,BSE,1.000000
811027,729TMSDL54,729TMSDL54,,-1.000000,1,,BSE,1.000000
811028,727MHSDL44,727MHSDL44,,-1.000000,1,,BSE,1.000000
800391,GS17JUN30C,GS17JUN30C,,-1.000000,1,,BSE,1.000000
800392,GS15DEC30C,GS15DEC30C,,-1.000000,1,,BSE,1.000000
800396,GS15JUN31C,GS15JUN31C,,-1.000000,1,,BSE,1.000000
800417,GS02JAN39C,GS02JAN39C,,-1.000000,1,,BSE,1.000000
811031,722RJSDL34,722RJSDL34,,-1.000000,1,,BSE,1.000000
811034,727APSDL36,727APSDL36,,-1.000000,1,,BSE,1.000000
811037,726MHSDL50,726MHSDL50,,-1.000000,1,,BSE,1.000000
811050,712KASDL36,712KASDL36,,-1.000000,1,,BSE,1.000000
800424,GS17DEC28C,GS17DEC28C,,-1.000000,1,,BSE,1.000000
800428,GS15JUN29C,GS15JUN29C,,-1.000000,1,,BSE,1.000000
800439,SGBMAR30X,SGBMAR30X,,-1.000000,1,,BSE,1.000000
800449,GS16DEC2026,GS16DEC2026,,-1.000000,1,,BSE,1.000000
890225,ECOPP,ECOPP,,-1.000000,1,,BSE,1.000000
811061,676MHSDL37,676MHSDL37,,-1.000000,1,,BSE,1.000000
811080,731TNSDL34,731TNSDL34,,-1.000000,1,,BSE,1.000000
890219,INFIBPP,INFIBPP,,-1.000000,1,,BSE,1.000000
800450,GS16JUN2027,GS16JUN2027,,-1.000000,1,,BSE,1.000000
800488,SGBAUG30,SGBAUG30,,-1.000000,1,,BSE,1.000000
800499,GS19MAR2028,GS19MAR2028,,-1.000000,1,,BSE,1.000000
800500,GS19SEP2028,GS19SEP2028,,-1.000000,1,,BSE,1.000000
912463,CHOLACCD,CHOLACCD,,-1.000000,1,,BSE,1.000000
929001,759PUNEM27,759PUNEM27,,-1.000000,1,,BSE,1.000000
929023,807PNN29,807PNN29,,-1.000000,1,,BSE,1.000000
929024,807PNN30,807PNN30,,-1.000000,1,,BSE,1.000000
800533,GS19MAR2055,GS19MAR2055,,-1.000000,1,,BSE,1.000000
800541,GS19MAR2046,GS19MAR2046,,-1.000000,1,,BSE,1.000000
800551,GS19SEP2054,GS19SEP2054,,-1.000000,1,,BSE,1.000000
800530,GS19MAR2051,GS19MAR2051,,-1.000000,1,,BSE,1.000000
935574,753IRFC30,753IRFC30,,-1.000000,1,,BSE,1.000000
935578,714NHAI26,714NHAI26,,-1.000000,1,,BSE,1.000000
935610,728IREDA26,728IREDA26,,-1.000000,1,,BSE,1.000000
935662,729NHAI26,729NHAI26,,-1.000000,1,,BSE,1.000000
800553,GS19MAR2059,GS19MAR2059,,-1.000000,1,,BSE,1.000000
800554,GS19SEP2037,GS19SEP2037,,-1.000000,1,,BSE,1.000000
800563,GS19SEP2045,GS19SEP2045,,-1.000000,1,,BSE,1.000000
800567,GS19SEP2053,GS19SEP2053,,-1.000000,1,,BSE,1.000000
800581,706GS2028,706GS2028,,-1.000000,1,,BSE,5.000000
800586,GS19DEC2030,GS19DEC2030,,-1.000000,1,,BSE,1.000000
800596,SGBSEP31II,SGBSEP31II,,-1.000000,1,,BSE,1.000000
800601,737GR2054,737GR2054,,-1.000000,1,,BSE,1.000000
935666,769NHAI31,769NHAI31,,-1.000000,1,,BSE,1.000000
935668,704HUDCO26,704HUDCO26,,-1.000000,1,,BSE,1.000000
935684,704NABAR26,704NABAR26,,-1.000000,1,,BSE,1.000000
935750,88MMFSL26,88MMFSL26,,-1.000000,1,,BSE,1.000000
800626,GS15APR36C,GS15APR36C,,-1.000000,1,,BSE,1.000000
800630,GS15APR38C,GS15APR38C,,-1.000000,1,,BSE,1.000000
800643,GS22OCT31C,GS22OCT31C,,-1.000000,1,,BSE,1.000000
800659,GS22AUG35,GS22AUG35,,-1.000000,1,,BSE,1.000000
935760,MMFSL26A,MMFSL26A,,-1.000000,1,,BSE,1.000000
935788,10NIDO26,10NIDO26,,-1.000000,1,,BSE,1.000000
935790,NIDOZC26,NIDOZC26,,-1.000000,1,,BSE,1.000000
935866,9SCL26B,9SCL26B,,-1.000000,1,,BSE,1.000000
800660,GS15MAR34C,GS15MAR34C,,-1.000000,1,,BSE,1.000000
800661,GS17JUN34C,GS17JUN34C,,-1.000000,1,,BSE,1.000000
800666,GS12DEC42,GS12DEC42,,-1.000000,1,,BSE,1.000000
800675,GS06NOV36C,GS06NOV36C,,-1.000000,1,,BSE,1.000000
935868,915SCL26,915SCL26,,-1.000000,1,,BSE,1.000000
936414,935MMFSL29,935MMFSL29,,-1.000000,1,,BSE,1.000000
936416,95MMFSL29,95MMFSL29,,-1.000000,1,,BSE,1.000000
936578,87LTF27,87LTF27,,-1.000000,1,,BSE,1.000000
800681,GS22OCT36C,GS22OCT36C,,-1.000000,1,,BSE,1.000000
800697,GS22OCT38,GS22OCT38,,-1.000000,1,,BSE,1.000000
800716,GS12DEC47,GS12DEC47,,-1.000000,1,,BSE,1.000000
800727,GS06MAY40,GS06MAY40,,-1.000000,1,,BSE,1.000000
800733,GS06NOV41,GS06NOV41,,-1.000000,1,,BSE,1.000000
800750,GS06MAY52,GS06MAY52,,-1.000000,1,,BSE,1.000000
800785,GS06NOV66,GS06NOV66,,-1.000000,1,,BSE,1.000000
800786,GS06MAY67,GS06MAY67,,-1.000000,1,,BSE,1.000000
936792,97SFL26,97SFL26,,-1.000000,1,,BSE,1.000000
937057,84TCHF28,84TCHF28,,-1.000000,1,,BSE,1.000000
937065,875SFL27,875SFL27,,-1.000000,1,,BSE,1.000000
937127,MMFLZC25C,MMFLZC25C,,-1.000000,1,,BSE,1.000000
800789,GS06NOV68,GS06NOV68,,-1.000000,1,,BSE,1.000000
800794,GS06MAY71,GS06MAY71,,-1.000000,1,,BSE,1.000000
800797,GS22SEP33,GS22SEP33,,-1.000000,1,,BSE,1.000000
800805,73GS2053P,73GS2053P,,-1.000000,1,,BSE,1.000000
937207,KFL27,KFL27,,-1.000000,1,,BSE,1.000000
937439,875MFL26A,875MFL26A,,-1.000000,1,,BSE,1.000000
937449,MFLZC26C,MFLZC26C,,-1.000000,1,,BSE,1.000000
937497,955EFSL26,955EFSL26,,-1.000000,1,,BSE,1.000000
800812,709G251174,709G251174,,-1.000000,1,,BSE,1.000000
804997,364TB41225,364TB41225,,-1.000000,1,,BSE,1.000000
805009,364TB010126,364TB010126,,-1.000000,1,,BSE,1.000000
805024,364TB50226,364TB50226,,-1.000000,1,,BSE,1.000000
937503,970EFSL31,970EFSL31,,-1.000000,1,,BSE,1.000000
937531,749IGT28,749IGT28,,-1.000000,1,,BSE,1.000000
937533,769IGT28,769IGT28,,-1.000000,1,,BSE,1.000000
937619,10IIFL28,10IIFL28,,-1.000000,1,,BSE,1.000000
805048,364T020426,364T020426,,-1.000000,1,,BSE,1.000000
805069,364TB21526,364TB21526,,-1.000000,1,,BSE,1.000000
805072,364TB28526,364TB28526,,-1.000000,1,,BSE,1.000000
805075,364TB04626,364TB04626,,-1.000000,1,,BSE,1.000000
937651,10MMFL27,10MMFL27,,-1.000000,1,,BSE,1.000000
937679,889SCL26,889SCL26,,-1.000000,1,,BSE,1.000000
937687,850SCL25A,850SCL25A,,-1.000000,1,,BSE,1.000000
937703,KFLZC28B,KFLZC28B,,-1.000000,1,,BSE,1.000000
805077,182T111225,182T111225,,-1.000000,1,,BSE,1.000000
805084,364TB25626,364TB25626,,-1.000000,1,,BSE,1.000000
805099,364TB30726,364TB30726,,-1.000000,1,,BSE,1.000000
805105,364TB13826,364TB13826,,-1.000000,1,,BSE,1.000000
937707,820JMFPL26,820JMFPL26,,-1.000000,1,,BSE,1.000000
937741,11IML26,11IML26,,-1.000000,1,,BSE,1.000000
937803,EFSL26A,EFSL26A,,-1.000000,1,,BSE,1.000000
937817,975MMFL26,975MMFL26,,-1.000000,1,,BSE,1.000000
805107,182TB19226,182TB19226,,-1.000000,1,,BSE,1.000000
805114,364TB30926,364TB30926,,-1.000000,1,,BSE,1.000000
805121,91TB251225,91TB251225,,-1.000000,1,,BSE,1.000000
805126,364TB21026,364TB21026,,-1.000000,1,,BSE,1.000000
810578,823GUJ2028,823GUJ2028,,-1.000000,1,,BSE,5.000000
810582,827GUJ2026,827GUJ2026,,-1.000000,1,,BSE,5.000000
810588,805TN2028,805TN2028,,-1.000000,1,,BSE,1.000000
810594,815TN2028,815TN2028,,-1.000000,1,,BSE,5.000000
937827,850IIFL27,850IIFL27,,-1.000000,1,,BSE,1.000000
937829,IIFLHFZC27,IIFLHFZC27,,-1.000000,1,,BSE,1.000000
938067,MFLII27,MFLII27,,-1.000000,1,,BSE,1.000000
938091,11IML27,11IML27,,-1.000000,1,,BSE,1.000000
810613,835GJSDL29,835GJSDL29,,-1.000000,1,,BSE,5.000000
810619,814GJ2029,814GJ2029,,-1.000000,1,,BSE,5.000000
810626,765TNSDL27,765TNSDL27,,-1.000000,1,,BSE,1.000000
810633,773GJ29,773GJ29,,-1.000000,1,,BSE,5.000000
938178,865SCL24B,865SCL24B,,-1.000000,1,,BSE,1.000000
938220,1010EFSL32,1010EFSL32,,-1.000000,1,,BSE,1.000000
938280,CAGL27A,CAGL27A,,-1.000000,1,,BSE,1.000000
938334,CCILZC26,CCILZC26,,-1.000000,1,,BSE,1.000000
810639,669MP30,669MP30,,-1.000000,1,,BSE,1.000000
810647,657MH31,657MH31,,-1.000000,1,,BSE,1.000000
810693,697RJ51A,697RJ51A,,-1.000000,1,,BSE,1.000000
